asset_id,avg_anomaly_score,max_alarm_count,fail_30d_rate,model,region,criticality
GEN_0375,61.873312101910834,7,0.1464968152866242,CUM-500,South,High
GEN_0376,62.98643312101911,6,0.050955414012738856,CUM-500,Central,Medium
GEN_0377,63.111719745222935,6,0.12738853503184713,KOH-400,East,Low
GEN_0378,57.37261146496815,6,0.12101910828025478,GENX-550,Central,Low
GEN_0379,56.25363057324841,7,0.08917197452229299,CUM-500,Central,Medium
GEN_0380,63.700891719745215,6,0.025477707006369428,CUM-500,West,Medium
GEN_0381,57.182611464968154,5,0.050955414012738856,KOH-400,East,Medium
GEN_0382,58.12687898089172,7,0.16560509554140126,GENX-550,East,Medium
GEN_0383,56.52082802547771,5,0.10191082802547771,CUM-500,East,Medium
GEN_0384,56.57114649681529,6,0.1910828025477707,CUM-500,Central,Low
GEN_0385,58.19872611464969,5,0.12738853503184713,GENX-550,North,Medium
GEN_0386,54.56178343949045,7,0.11464968152866242,CAT-450,Central,High
GEN_0387,64.20617834394905,6,0.025477707006369428,MTU-480,North,High
GEN_0388,60.90707006369426,6,0.09554140127388536,GENX-550,West,Medium
GEN_0389,55.776878980891716,6,0.1592356687898089,CUM-500,North,Low
GEN_0390,57.25057324840765,8,0.16560509554140126,KOH-400,West,High
GEN_0391,54.85484076433121,5,0.11464968152866242,CAT-450,South,Medium
GEN_0392,65.93477707006369,6,0.08280254777070063,CAT-450,North,High
GEN_0393,71.31471337579617,6,0.03184713375796178,MTU-480,South,Medium
GEN_0394,59.80681528662421,6,0.050955414012738856,CUM-500,Central,High
GEN_0395,56.783248407643306,5,0.15286624203821655,CAT-450,South,Medium
GEN_0396,63.60184713375796,6,0.08280254777070063,KOH-400,West,High
GEN_0397,55.76318471337579,5,0.14012738853503184,CAT-450,North,Medium
GEN_0398,63.97681528662421,5,0.025477707006369428,CAT-450,Central,Medium
GEN_0399,63.47987261146497,6,0.08917197452229299,GENX-550,South,Medium
GEN_0400,54.680955414012736,5,0.08917197452229299,CUM-500,West,High
GEN_0401,64.91433121019108,6,0.15286624203821655,GENX-550,West,High
GEN_0402,71.55254777070064,5,0.05732484076433121,MTU-480,Central,High
GEN_0403,53.00165605095542,5,0.05732484076433121,KOH-400,North,High
GEN_0404,57.388280254777065,6,0.07643312101910828,GENX-550,South,Medium
GEN_0405,62.97114649681528,5,0.11464968152866242,GENX-550,Central,Medium
GEN_0406,62.637133757961784,6,0.05732484076433121,CAT-450,North,Medium
GEN_0407,56.82605095541402,6,0.08280254777070063,GENX-550,South,Low
GEN_0408,61.92764331210191,6,0.03184713375796178,CUM-500,West,High
GEN_0409,54.44630573248408,5,0.05732484076433121,CAT-450,East,Medium
GEN_0410,56.23566878980892,6,0.1337579617834395,CUM-500,West,Medium
GEN_0411,54.71133757961783,6,0.1464968152866242,KOH-400,East,High
GEN_0412,74.63656050955414,5,0.05732484076433121,MTU-480,North,Medium
GEN_0413,72.79095541401274,7,0.17197452229299362,KOH-400,North,Medium
GEN_0414,63.844968152866244,6,0.10828025477707007,KOH-400,Central,Low
GEN_0415,64.22464968152866,5,0.10191082802547771,KOH-400,Central,Medium
GEN_0416,57.391592356687894,6,0.14012738853503184,GENX-550,East,Low
GEN_0417,57.25127388535032,7,0.2356687898089172,GENX-550,Central,Medium
GEN_0418,52.9728025477707,6,0.05732484076433121,MTU-480,South,Medium
GEN_0419,56.51394904458599,7,0.12101910828025478,MTU-480,East,High
GEN_0420,54.50197452229299,6,0.1910828025477707,GENX-550,North,Low
GEN_0421,72.2887898089172,6,0.08917197452229299,KOH-400,Central,High
GEN_0422,59.64082802547771,6,0.10828025477707007,KOH-400,Central,High
GEN_0423,62.71522292993631,5,0.08280254777070063,KOH-400,East,Medium
GEN_0424,55.598216560509556,6,0.06369426751592357,GENX-550,South,Medium
GEN_0425,63.62624203821656,7,0.17834394904458598,CAT-450,South,High
GEN_0426,58.7456050955414,4,0.0,GENX-550,East,High
GEN_0427,63.49382165605096,6,0.1592356687898089,MTU-480,East,High
GEN_0428,54.39324840764331,5,0.08917197452229299,GENX-550,West,Medium
GEN_0429,56.58923566878981,6,0.17834394904458598,GENX-550,North,Medium
GEN_0430,56.2235668789809,6,0.09554140127388536,CAT-450,North,Medium
GEN_0431,58.632356687898096,7,0.267515923566879,CUM-500,West,Low
GEN_0432,59.616433121019114,6,0.14012738853503184,CAT-450,North,Low
GEN_0433,64.40573248407644,8,0.12738853503184713,CUM-500,South,Low
GEN_0434,63.01815286624204,6,0.08280254777070063,CUM-500,Central,Low
GEN_0435,56.14203821656051,7,0.18471337579617833,KOH-400,East,High
GEN_0436,66.30184713375796,6,0.12101910828025478,MTU-480,East,Medium
GEN_0437,72.68713375796177,5,0.05732484076433121,CAT-450,South,Low
GEN_0438,63.787961783439485,8,0.21019108280254778,KOH-400,West,Medium
GEN_0439,71.31700636942675,6,0.10191082802547771,GENX-550,West,High
GEN_0440,56.13044585987261,7,0.20382165605095542,MTU-480,West,Low
GEN_0441,62.199681528662424,6,0.05732484076433121,CUM-500,West,High
GEN_0442,54.2059872611465,7,0.14012738853503184,GENX-550,South,High
GEN_0443,62.35420382165606,6,0.14012738853503184,GENX-550,Central,Medium
GEN_0444,51.91535031847134,5,0.06369426751592357,CUM-500,South,High
GEN_0445,72.62452229299363,5,0.025477707006369428,KOH-400,North,High
GEN_0446,60.8724203821656,6,0.025477707006369428,CAT-450,East,Medium
GEN_0447,63.518917197452225,7,0.19745222929936307,CUM-500,East,High
GEN_0448,59.64299363057325,6,0.19745222929936307,GENX-550,Central,Low
GEN_0449,57.272229299363055,7,0.1592356687898089,CAT-450,South,High
GEN_0450,57.948535031847136,7,0.17834394904458598,MTU-480,East,High
GEN_0451,72.79541401273885,6,0.09554140127388536,CAT-450,North,Medium
GEN_0452,73.09452229299363,6,0.08280254777070063,CAT-450,South,Low
GEN_0453,65.5443949044586,6,0.1337579617834395,KOH-400,East,High
GEN_0454,62.97433121019108,6,0.10191082802547771,CUM-500,South,High
GEN_0455,74.3612101910828,5,0.050955414012738856,KOH-400,Central,High
GEN_0456,56.673503184713375,6,0.12738853503184713,KOH-400,Central,Low
GEN_0457,63.44885350318471,6,0.12738853503184713,CUM-500,West,Medium
GEN_0458,65.34853503184713,8,0.20382165605095542,CAT-450,West,High
GEN_0459,53.564076433121016,5,0.08280254777070063,CAT-450,East,Low
GEN_0460,72.31331210191082,7,0.08280254777070063,CAT-450,West,Medium
GEN_0461,55.969044585987255,6,0.05732484076433121,CUM-500,East,High
GEN_0462,75.15382165605095,7,0.08280254777070063,KOH-400,North,High
GEN_0463,56.95286624203822,5,0.10191082802547771,CUM-500,West,Medium
GEN_0464,57.08796178343949,6,0.1464968152866242,CAT-450,East,High
GEN_0465,63.567070063694274,6,0.21019108280254778,CAT-450,East,Medium
GEN_0466,55.57152866242038,6,0.17834394904458598,GENX-550,Central,Medium
GEN_0467,65.3912101910828,7,0.12738853503184713,KOH-400,East,High
GEN_0468,66.728025477707,8,0.14012738853503184,CUM-500,North,High
GEN_0469,57.619681528662426,6,0.19745222929936307,KOH-400,East,Low
GEN_0470,55.402484076433126,6,0.08280254777070063,CUM-500,West,High
GEN_0471,62.539299363057324,6,0.1464968152866242,KOH-400,North,High
GEN_0472,55.93414012738853,6,0.1592356687898089,CAT-450,Central,Medium
GEN_0473,65.05707006369427,6,0.1910828025477707,GENX-550,Central,Low
GEN_0474,55.99286624203821,6,0.1337579617834395,CAT-450,East,Low
GEN_0475,61.60955414012739,6,0.10828025477707007,KOH-400,West,Low
GEN_0476,62.45808917197452,6,0.025477707006369428,CAT-450,West,Medium
GEN_0477,54.734140127388535,6,0.1464968152866242,CAT-450,North,High
GEN_0478,63.744076433121016,8,0.2929936305732484,KOH-400,Central,Medium
GEN_0479,54.94554140127389,5,0.03184713375796178,CUM-500,East,High
GEN_0480,58.174331210191085,6,0.11464968152866242,CAT-450,South,Low
GEN_0481,63.0787898089172,7,0.08917197452229299,CUM-500,North,Low
GEN_0482,57.07949044585987,7,0.19745222929936307,GENX-550,West,Medium
GEN_0483,56.250955414012736,6,0.25477707006369427,MTU-480,East,High
GEN_0484,62.243248407643314,5,0.08280254777070063,KOH-400,Central,High
GEN_0485,54.440063694267515,6,0.1464968152866242,KOH-400,North,High
GEN_0486,54.160254777070065,5,0.12101910828025478,CAT-450,East,High
GEN_0487,56.18433121019108,6,0.10191082802547771,MTU-480,South,High
GEN_0488,76.08643312101911,6,0.07643312101910828,MTU-480,North,Low
GEN_0489,61.70777070063695,5,0.03184713375796178,CAT-450,West,Medium
GEN_0490,61.91292993630573,6,0.05732484076433121,CAT-450,South,High
GEN_0491,57.57458598726114,6,0.16560509554140126,CUM-500,East,Low
GEN_0492,58.94050955414013,6,0.21019108280254778,GENX-550,North,Low
GEN_0493,53.50038216560509,6,0.09554140127388536,CAT-450,North,High
GEN_0494,63.395732484076426,4,0.07006369426751592,MTU-480,South,Medium
GEN_0495,64.106050955414,7,0.09554140127388536,GENX-550,East,Low
GEN_0496,55.862611464968154,6,0.15286624203821655,KOH-400,South,Medium
GEN_0497,59.10541401273885,6,0.10828025477707007,KOH-400,West,High
GEN_0498,56.94089171974522,6,0.1592356687898089,GENX-550,South,Medium
GEN_0499,55.63955414012739,6,0.20382165605095542,GENX-550,North,Medium
GEN_0500,64.02898089171974,6,0.12101910828025478,GENX-550,Central,Low
GEN_0501,58.131910828025475,6,0.17197452229299362,KOH-400,South,Medium
GEN_0502,53.04993630573249,5,0.07643312101910828,CUM-500,Central,High
GEN_0503,59.74331210191083,6,0.07643312101910828,KOH-400,Central,High
GEN_0504,56.64127388535032,6,0.18471337579617833,CUM-500,South,Low
GEN_0505,62.44031847133758,6,0.10828025477707007,KOH-400,West,Low
GEN_0506,64.14980891719746,6,0.1337579617834395,KOH-400,North,High
GEN_0507,62.84611464968153,5,0.08280254777070063,GENX-550,South,Medium
GEN_0508,57.681847133757955,7,0.1910828025477707,KOH-400,Central,Low
GEN_0509,57.30592356687899,6,0.19745222929936307,CUM-500,East,Medium
GEN_0510,56.02828025477707,6,0.12738853503184713,GENX-550,East,Medium
GEN_0511,55.525159235668795,6,0.09554140127388536,GENX-550,West,High
GEN_0512,55.04929936305732,5,0.08917197452229299,MTU-480,West,Low
GEN_0513,55.36828025477707,6,0.1337579617834395,KOH-400,South,High
GEN_0514,61.50783439490446,6,0.20382165605095542,CAT-450,North,Medium
GEN_0515,56.254585987261144,7,0.1910828025477707,CUM-500,South,High
GEN_0516,63.60745222929937,7,0.15286624203821655,GENX-550,East,Medium
GEN_0517,58.02949044585987,6,0.1464968152866242,CAT-450,North,Low
GEN_0518,64.44885350318471,7,0.1464968152866242,CAT-450,South,Low
GEN_0519,61.2343949044586,4,0.05732484076433121,CAT-450,South,Medium
GEN_0520,56.541974522292996,6,0.2484076433121019,CAT-450,Central,High
GEN_0521,65.96114649681529,7,0.12738853503184713,MTU-480,West,High
GEN_0522,57.12484076433121,6,0.33121019108280253,CUM-500,Central,High
GEN_0523,62.107070063694266,5,0.025477707006369428,CUM-500,West,High
GEN_0524,56.97764331210191,7,0.1337579617834395,CAT-450,South,Medium
GEN_0525,62.952420382165606,6,0.08280254777070063,CUM-500,South,Low
GEN_0526,55.496496815286626,6,0.08280254777070063,KOH-400,East,Medium
GEN_0527,56.568280254777065,6,0.12101910828025478,MTU-480,South,High
GEN_0528,72.80178343949044,6,0.050955414012738856,GENX-550,North,Medium
GEN_0529,57.159363057324846,6,0.21019108280254778,MTU-480,East,Low
GEN_0530,73.38560509554141,7,0.06369426751592357,KOH-400,South,Low
GEN_0531,63.7028025477707,6,0.1337579617834395,GENX-550,Central,Medium
GEN_0532,56.440254777070066,6,0.1337579617834395,MTU-480,North,High
GEN_0533,64.95617834394905,6,0.12101910828025478,MTU-480,South,Medium
GEN_0534,55.58101910828025,5,0.12101910828025478,CAT-450,West,High
GEN_0535,53.91668789808917,6,0.07643312101910828,CUM-500,North,High
GEN_0536,63.475350318471335,6,0.17197452229299362,CUM-500,West,High
GEN_0537,60.02707006369427,6,0.2929936305732484,MTU-480,North,Low
GEN_0538,72.0707643312102,5,0.0,CAT-450,North,Medium
GEN_0539,64.93254777070064,7,0.15286624203821655,KOH-400,East,Low
GEN_0540,60.559936305732485,5,0.11464968152866242,CUM-500,North,High
GEN_0541,54.50528662420382,6,0.08917197452229299,CUM-500,West,High
GEN_0542,61.51044585987261,5,0.03821656050955414,CAT-450,Central,Medium
GEN_0543,56.119808917197446,7,0.1337579617834395,KOH-400,East,High
GEN_0544,65.30210191082803,6,0.21019108280254778,GENX-550,West,Medium
GEN_0545,63.03191082802548,6,0.1910828025477707,CUM-500,South,High
GEN_0546,62.771337579617835,6,0.1464968152866242,KOH-400,North,High
GEN_0547,62.755350318471336,4,0.0,GENX-550,North,Medium
GEN_0548,63.92292993630573,6,0.05732484076433121,CUM-500,West,Medium
GEN_0549,55.54828025477707,6,0.08917197452229299,GENX-550,Central,Medium
GEN_0550,62.502292993630576,6,0.14012738853503184,CUM-500,South,Low
GEN_0551,56.75031847133757,6,0.08917197452229299,CUM-500,West,High
GEN_0552,63.02057324840764,7,0.1337579617834395,MTU-480,Central,High
GEN_0553,55.67566878980892,5,0.12101910828025478,MTU-480,North,High
GEN_0554,54.575031847133765,5,0.08917197452229299,KOH-400,East,Medium
GEN_0555,54.7612101910828,6,0.11464968152866242,CAT-450,East,High
GEN_0556,57.89496815286624,7,0.17834394904458598,KOH-400,East,Low
GEN_0557,56.39630573248407,7,0.11464968152866242,MTU-480,West,Medium
GEN_0558,53.74286624203821,6,0.10828025477707007,CUM-500,West,High
GEN_0559,66.70503184713377,6,0.20382165605095542,KOH-400,West,Low
GEN_0560,54.799745222929936,5,0.07643312101910828,CAT-450,South,Medium
GEN_0561,65.23687898089172,7,0.22929936305732485,CAT-450,West,High
GEN_0562,72.59573248407644,6,0.07643312101910828,CAT-450,South,Low
GEN_0563,57.36687898089172,7,0.12738853503184713,CAT-450,West,Medium
GEN_0564,54.34490445859873,7,0.05732484076433121,CAT-450,South,Medium
GEN_0565,54.71942675159236,6,0.11464968152866242,CUM-500,North,High
GEN_0566,54.14261146496815,5,0.08280254777070063,CAT-450,North,High
GEN_0567,54.896687898089176,6,0.1464968152866242,KOH-400,East,High
GEN_0568,57.274394904458596,6,0.1592356687898089,MTU-480,West,Low
GEN_0569,53.0752229299363,6,0.03184713375796178,CAT-450,Central,Medium
GEN_0570,56.400891719745225,6,0.2484076433121019,CUM-500,West,Medium
GEN_0571,56.86484076433121,6,0.1910828025477707,CUM-500,South,High
GEN_0572,54.22114649681528,6,0.05732484076433121,CUM-500,North,High
GEN_0573,76.34127388535032,6,0.11464968152866242,GENX-550,West,Low
GEN_0574,64.0531847133758,4,0.050955414012738856,CUM-500,North,Medium
GEN_0575,56.471974522292996,5,0.10828025477707007,GENX-550,North,Medium
GEN_0576,64.40872611464968,7,0.10191082802547771,CUM-500,East,High
GEN_0577,56.569617834394904,7,0.17197452229299362,CUM-500,North,Low
GEN_0578,63.037834394904465,5,0.05732484076433121,MTU-480,South,Medium
GEN_0579,56.6859872611465,5,0.05732484076433121,GENX-550,Central,Low
GEN_0580,54.416433121019104,5,0.10191082802547771,CAT-450,East,Medium
GEN_0581,59.011656050955416,6,0.1592356687898089,CUM-500,East,Medium
GEN_0582,57.06095541401274,6,0.14012738853503184,CAT-450,East,High
GEN_0583,57.054522292993624,7,0.21656050955414013,CUM-500,North,Medium
GEN_0584,62.36267515923567,5,0.050955414012738856,KOH-400,North,High
GEN_0585,62.611273885350315,6,0.12101910828025478,KOH-400,West,High
GEN_0586,63.39165605095541,6,0.20382165605095542,KOH-400,North,Low
GEN_0587,61.83464968152867,6,0.10828025477707007,CUM-500,North,Low
GEN_0588,59.09445859872611,7,0.34394904458598724,GENX-550,East,Medium
GEN_0589,58.24866242038217,6,0.14012738853503184,MTU-480,East,Medium
GEN_0590,56.588025477707006,6,0.1592356687898089,KOH-400,Central,High
GEN_0591,74.42286624203821,7,0.08917197452229299,KOH-400,East,Medium
GEN_0592,54.30063694267516,5,0.09554140127388536,CUM-500,East,High
GEN_0593,74.7875796178344,8,0.17197452229299362,CUM-500,West,High
GEN_0594,73.21490445859872,7,0.06369426751592357,MTU-480,Central,High
GEN_0595,73.12331210191083,8,0.15286624203821655,MTU-480,Central,Medium
GEN_0596,65.1743949044586,5,0.10828025477707007,CAT-450,Central,High
GEN_0597,52.610764331210184,5,0.050955414012738856,GENX-550,Central,High
GEN_0598,63.38662420382166,7,0.14012738853503184,CAT-450,West,Low
GEN_0599,57.58242038216561,6,0.12738853503184713,CAT-450,West,Medium
GEN_0600,63.6856050955414,6,0.17834394904458598,KOH-400,North,High
GEN_0601,61.49554140127388,5,0.09554140127388536,CAT-450,Central,High
GEN_0602,61.04547770700636,5,0.12101910828025478,KOH-400,South,High
GEN_0603,63.71312101910827,6,0.19745222929936307,CAT-450,Central,Medium
GEN_0604,57.07993630573248,6,0.20382165605095542,KOH-400,Central,Medium
GEN_0605,64.25636942675159,5,0.10828025477707007,GENX-550,South,High
GEN_0606,62.7384076433121,6,0.16560509554140126,CAT-450,North,Medium
GEN_0607,62.151974522292996,5,0.08280254777070063,GENX-550,East,Medium
GEN_0608,58.34579617834395,6,0.1592356687898089,MTU-480,North,Medium
GEN_0609,64.4884076433121,6,0.2356687898089172,MTU-480,South,High
GEN_0610,61.32197452229299,3,0.0,MTU-480,East,High
GEN_0611,55.1648407643312,5,0.050955414012738856,CAT-450,East,High
GEN_0612,55.30369426751592,7,0.09554140127388536,KOH-400,South,Medium
GEN_0613,58.198025477707006,7,0.28662420382165604,CAT-450,Central,Medium
GEN_0614,66.93585987261147,6,0.21019108280254778,CUM-500,East,Low
GEN_0615,55.911146496815284,7,0.17197452229299362,CUM-500,Central,Low
GEN_0616,73.69585987261146,7,0.12101910828025478,CAT-450,West,Medium
GEN_0617,57.82152866242038,5,0.1337579617834395,KOH-400,North,Low
GEN_0618,71.94159235668789,7,0.025477707006369428,CAT-450,Central,High
GEN_0619,62.09828025477707,6,0.08917197452229299,MTU-480,North,Medium
GEN_0620,62.13624203821656,5,0.050955414012738856,MTU-480,South,Medium
GEN_0621,62.3571974522293,5,0.05732484076433121,KOH-400,North,Medium
GEN_0622,59.11554140127388,6,0.06369426751592357,CUM-500,West,High
GEN_0623,54.70700636942675,4,0.12738853503184713,GENX-550,West,High
GEN_0624,65.52248407643313,6,0.14012738853503184,KOH-400,East,Low
GEN_0625,54.69414012738853,7,0.10191082802547771,CAT-450,South,Medium
GEN_0626,54.96101910828025,6,0.1592356687898089,GENX-550,North,High
GEN_0627,55.490700636942684,6,0.11464968152866242,KOH-400,North,Medium
GEN_0628,55.07286624203822,6,0.1464968152866242,CAT-450,West,Medium
GEN_0629,63.063821656050955,4,0.08917197452229299,KOH-400,West,High
GEN_0630,73.19929936305734,7,0.08917197452229299,CAT-450,Central,High
GEN_0631,56.12910828025478,6,0.08917197452229299,CUM-500,West,Medium
GEN_0632,57.99426751592357,6,0.2229299363057325,CAT-450,South,High
GEN_0633,64.38949044585988,7,0.2484076433121019,KOH-400,Central,Medium
GEN_0634,65.40127388535032,7,0.17197452229299362,KOH-400,South,High
GEN_0635,56.89554140127389,6,0.1464968152866242,CUM-500,West,High
GEN_0636,57.57222929936306,7,0.1464968152866242,MTU-480,Central,High
GEN_0637,57.67,7,0.19745222929936307,KOH-400,Central,Medium
GEN_0638,54.85471337579618,5,0.03184713375796178,GENX-550,South,High
GEN_0639,54.059044585987266,7,0.11464968152866242,KOH-400,East,Medium
GEN_0640,57.11267515923567,6,0.2484076433121019,KOH-400,South,Medium
GEN_0641,61.00617834394904,6,0.11464968152866242,KOH-400,East,High
GEN_0642,53.60980891719745,7,0.1592356687898089,KOH-400,South,Medium
GEN_0643,63.27496815286624,6,0.11464968152866242,CUM-500,Central,Medium
GEN_0644,63.4484076433121,6,0.05732484076433121,GENX-550,South,Medium
GEN_0645,60.51547770700637,4,0.05732484076433121,CUM-500,North,Medium
GEN_0646,54.777643312101915,6,0.11464968152866242,CAT-450,East,Medium
GEN_0647,58.5056050955414,8,0.17834394904458598,CUM-500,North,Low
GEN_0648,61.31305732484076,6,0.050955414012738856,CAT-450,West,Medium
GEN_0649,56.03248407643312,6,0.15286624203821655,GENX-550,North,Low
GEN_0650,60.50636942675159,5,0.05732484076433121,GENX-550,Central,High
GEN_0651,54.86426751592357,6,0.16560509554140126,CUM-500,North,Low
GEN_0652,63.1128025477707,6,0.12738853503184713,GENX-550,East,Medium
GEN_0653,64.02700636942674,3,0.025477707006369428,MTU-480,East,Medium
GEN_0654,56.970891719745225,5,0.2356687898089172,CAT-450,North,Low
GEN_0655,63.72929936305732,6,0.11464968152866242,MTU-480,Central,Low
GEN_0656,56.725923566878976,6,0.17834394904458598,CAT-450,Central,Low
GEN_0657,56.55770700636943,7,0.10828025477707007,CUM-500,South,High
GEN_0658,56.15611464968153,6,0.17834394904458598,KOH-400,West,Low
GEN_0659,56.017707006369434,6,0.1592356687898089,CUM-500,East,High
GEN_0660,54.72745222929937,5,0.03184713375796178,CAT-450,West,High
GEN_0661,65.8571974522293,8,0.17834394904458598,MTU-480,North,Low
GEN_0662,57.57331210191083,6,0.12738853503184713,CAT-450,Central,High
GEN_0663,64.64031847133758,6,0.1464968152866242,CAT-450,East,Medium
GEN_0664,58.49133757961783,7,0.16560509554140126,GENX-550,Central,High
GEN_0665,54.14082802547771,5,0.06369426751592357,CUM-500,South,Medium
GEN_0666,55.73821656050955,4,0.05732484076433121,MTU-480,North,High
GEN_0667,54.78789808917198,6,0.05732484076433121,GENX-550,West,Medium
GEN_0668,55.420636942675166,6,0.14012738853503184,CUM-500,South,Medium
GEN_0669,53.696751592356684,5,0.07643312101910828,CUM-500,East,High
GEN_0670,56.24216560509554,6,0.10828025477707007,GENX-550,Central,High
GEN_0671,56.06910828025478,6,0.1337579617834395,KOH-400,Central,Medium
GEN_0672,55.24108280254777,5,0.08917197452229299,CAT-450,East,High
GEN_0673,61.03063694267516,6,0.07643312101910828,MTU-480,East,High
GEN_0674,54.65159235668789,5,0.08280254777070063,CAT-450,North,Medium
GEN_0675,57.58547770700637,7,0.12101910828025478,CAT-450,West,Medium
GEN_0676,71.19165605095542,5,0.0,CUM-500,North,Medium
GEN_0677,54.56503184713375,6,0.10191082802547771,MTU-480,South,Medium
GEN_0678,57.983566878980895,6,0.21019108280254778,KOH-400,South,Medium
GEN_0679,54.84019108280255,6,0.11464968152866242,CUM-500,South,High
GEN_0680,62.89331210191083,4,0.025477707006369428,CUM-500,East,Low
GEN_0681,54.36184713375796,6,0.16560509554140126,GENX-550,Central,High
GEN_0682,62.36878980891719,6,0.17834394904458598,CUM-500,North,High
GEN_0683,58.14216560509554,6,0.1592356687898089,CAT-450,South,High
GEN_0684,76.0316560509554,6,0.050955414012738856,CUM-500,South,Medium
GEN_0685,61.994840764331215,6,0.09554140127388536,CAT-450,North,High
GEN_0686,51.541210191082804,6,0.07006369426751592,KOH-400,Central,Medium
GEN_0687,58.32,6,0.11464968152866242,MTU-480,South,Medium
GEN_0688,51.971719745222934,6,0.07643312101910828,CAT-450,South,High
GEN_0689,56.96566878980892,6,0.14012738853503184,CUM-500,South,Medium
GEN_0690,74.42713375796178,6,0.10828025477707007,CAT-450,North,Medium
GEN_0691,56.040127388535026,6,0.17197452229299362,KOH-400,Central,High
GEN_0692,63.28738853503185,7,0.07643312101910828,KOH-400,West,High
GEN_0693,57.23713375796178,6,0.1910828025477707,CUM-500,North,Medium
GEN_0694,57.79573248407643,6,0.19745222929936307,CUM-500,South,Medium
GEN_0695,56.25254777070064,5,0.07643312101910828,GENX-550,North,High
GEN_0696,63.60617834394905,5,0.05732484076433121,CUM-500,South,Medium
GEN_0697,63.45388535031847,8,0.1592356687898089,KOH-400,West,High
GEN_0698,55.31146496815286,5,0.1464968152866242,CAT-450,Central,Medium
GEN_0699,58.56152866242038,7,0.18471337579617833,CUM-500,Central,Low
GEN_0700,56.414458598726114,7,0.20382165605095542,CAT-450,South,High
GEN_0701,58.13898089171974,6,0.19745222929936307,GENX-550,North,High
GEN_0702,61.37828025477707,5,0.07643312101910828,CAT-450,West,Medium
GEN_0703,63.9231847133758,7,0.21019108280254778,KOH-400,Central,Low
GEN_0704,55.71146496815287,7,0.1464968152866242,GENX-550,Central,High
GEN_0705,57.83171974522293,6,0.20382165605095542,MTU-480,East,High
GEN_0706,55.14885350318472,7,0.12738853503184713,CUM-500,South,High
GEN_0707,58.74471337579618,6,0.2611464968152866,KOH-400,East,High
GEN_0708,57.52445859872611,6,0.18471337579617833,CAT-450,South,Low
GEN_0709,53.132165605095544,4,0.05732484076433121,CUM-500,North,High
GEN_0710,56.91343949044586,7,0.1592356687898089,MTU-480,Central,Medium
GEN_0711,57.72496815286624,6,0.08917197452229299,CUM-500,Central,Medium
GEN_0712,56.24248407643312,6,0.20382165605095542,CUM-500,South,Medium
GEN_0713,54.19292993630574,7,0.14012738853503184,CAT-450,North,Medium
GEN_0714,63.282611464968156,8,0.10828025477707007,CUM-500,West,Low
GEN_0715,61.79108280254778,6,0.10191082802547771,CUM-500,East,High
GEN_0716,64.39452229299363,6,0.050955414012738856,KOH-400,Central,Medium
GEN_0717,72.64789808917197,7,0.10828025477707007,CUM-500,North,High
GEN_0718,62.847388535031854,5,0.044585987261146494,GENX-550,South,High
GEN_0719,55.52968152866242,6,0.08280254777070063,GENX-550,North,High
GEN_0720,62.17847133757962,6,0.11464968152866242,CAT-450,East,High
GEN_0721,53.7331847133758,4,0.025477707006369428,CUM-500,North,Medium
GEN_0722,57.250955414012736,5,0.10828025477707007,CAT-450,North,Medium
GEN_0723,55.67414012738853,7,0.08917197452229299,CUM-500,South,High
GEN_0724,75.71815286624204,7,0.10191082802547771,CUM-500,East,Medium
GEN_0725,55.25891719745223,5,0.10828025477707007,GENX-550,South,Medium
GEN_0726,59.72229299363057,6,0.2356687898089172,KOH-400,South,Low
GEN_0727,71.22433121019108,5,0.03821656050955414,CAT-450,East,Medium
GEN_0728,57.16363057324841,6,0.15286624203821655,GENX-550,West,High
GEN_0729,71.52789808917197,5,0.025477707006369428,KOH-400,East,High
GEN_0730,56.945859872611464,6,0.16560509554140126,CAT-450,Central,High
GEN_0731,55.85433121019108,5,0.06369426751592357,GENX-550,West,Medium
GEN_0732,55.95286624203822,5,0.14012738853503184,MTU-480,Central,Medium
GEN_0733,56.05987261146497,6,0.19745222929936307,CAT-450,East,High
GEN_0734,63.61439490445859,6,0.11464968152866242,MTU-480,North,Low
GEN_0735,63.347133757961785,6,0.12101910828025478,GENX-550,Central,High
GEN_0736,56.317707006369425,6,0.1464968152866242,CAT-450,North,High
GEN_0737,56.95993630573248,7,0.2229299363057325,CUM-500,South,High
GEN_0738,59.75203821656051,5,0.07006369426751592,MTU-480,East,Medium
GEN_0739,54.35471337579618,6,0.15286624203821655,MTU-480,South,Medium
GEN_0740,74.66114649681528,5,0.0,CAT-450,East,Medium
GEN_0741,54.45700636942675,5,0.050955414012738856,CAT-450,North,Medium
GEN_0742,63.58076433121019,6,0.1464968152866242,CUM-500,Central,High
GEN_0743,56.06057324840764,6,0.07643312101910828,CAT-450,East,Medium
GEN_0744,63.80707006369426,7,0.08917197452229299,GENX-550,South,Low
GEN_0745,55.29324840764332,7,0.1464968152866242,CAT-450,Central,Medium
GEN_0746,64.06445859872612,7,0.20382165605095542,KOH-400,East,Medium
GEN_0747,64.28012738853504,6,0.09554140127388536,CAT-450,West,High
GEN_0748,60.83764331210191,3,0.0,CUM-500,Central,High
GEN_0749,73.35420382165606,5,0.025477707006369428,CAT-450,South,High
GEN_0750,63.438089171974525,5,0.08917197452229299,GENX-550,South,Low
